borough,dbn,neighborhood,borough_code,district,school_name,year,total_enrollment,female_rate,male_rate,asian_rate,black_rate,hispanic_rate,other_rate,white_rate,disabilities_rate,ell_rate,supported_rate,total_schooldays,presence_rate,absence_rate,release_rate,mean_score_math,mean_score_ela,diversity_index
Brooklyn,21K690,Bensonhurst West,K,21,Brooklyn Studio Secondary School,2017,942,50.2,49.8,21.4,3.5000000000000004,29.2,1.3,44.6,20.2,15.9,77.5,178.0,84.07,10.44,5.38,204.75,220.6,66.863
Brooklyn,22K014,Sheepshead Bay,K,22,J.H.S. 014 Shell Bank,2017,525,42.9,57.10000000000001,14.9,38.9,16.6,1.7000000000000002,28.000000000000004,24.8,24.4,91.2,178.0,90.17,9.83,0.0,193.55,198.25,72.0233
Brooklyn,22K078,Bergen Beach,K,22,J.H.S. 078 Roy H. Mann,2017,567,46.2,53.79999999999999,6.9,70.2,9.2,1.6,12.2,26.3,6.7,85.0,178.0,92.51,7.32,0.0,187.55,200.35,47.88309999999999
Brooklyn,22K109,East Flatbush,K,22,P.S. 109,2017,681,47.3,52.7,1.8000000000000005,80.0,14.499999999999998,1.3,2.3,25.6,6.0,87.2,178.0,91.74,8.26,0.0,192.4,210.6,33.7953
Brooklyn,22K206,Sheepshead Bay,K,22,P.S. 206 Joseph F Lamb,2017,1505,50.6,49.4,47.6,1.6,9.6,1.5,39.6,12.8,22.6,73.6,178.0,95.51,4.43,0.0,234.6,229.65,60.6911
Brooklyn,22K207,Marine Park,K,22,P.S. 207 Elizabeth G. Leary,2017,1228,47.7,52.3,12.3,33.9,15.6,2.1,36.2,19.4,4.3,51.8,178.0,94.96,4.96,0.0,230.85,232.65,71.41290000000001
Brooklyn,22K234,Madison,K,22,J.H.S. 234 Arthur W. Cunningham,2017,1907,49.8,50.2,24.4,16.8,13.0,1.6,44.3,13.6,9.8,72.0,178.0,93.98,5.91,0.05,236.8,241.75,69.88350000000001
Brooklyn,22K240,Midwood,K,22,Andries Hudde,2017,743,50.2,49.8,18.6,57.99999999999999,13.6,1.3,8.5,17.8,13.699999999999998,86.5,178.0,93.68,6.18,0.0,192.0,209.65,60.311400000000006
Brooklyn,22K278,Marine Park,K,22,J.H.S. 278 Marine Park,2017,1106,48.5,51.5,10.0,42.6,17.3,2.3,27.800000000000004,18.0,4.9,71.3,178.0,93.82,6.09,0.0,212.05,226.4,70.0782
Brooklyn,22K381,Midwood,K,22,I. S. 381,2017,244,52.90000000000001,47.1,9.0,52.5,20.1,2.0,16.4,18.9,15.6,69.3,178.0,94.44,5.16,0.0,200.2,214.40000000000003,64.8578
Brooklyn,22K890,Kensington,K,22,M.S. 890,2017,117,47.0,53.0,12.0,41.0,35.0,1.7000000000000002,10.3,15.4,3.4000000000000004,87.2,178.0,96.52,2.61,0.0,208.88888888888889,218.18888888888893,68.4102
Brooklyn,23K041,Brownsville,K,23,P.S. 041 Francis White,2017,457,49.5,50.5,0.4,60.0,31.3,5.0,3.3000000000000003,33.0,7.7,98.7,178.0,86.05,13.73,0.0,174.3,182.85,53.842600000000004
Brooklyn,23K137,Ocean Hill,K,23,P.S./I.S. 137 Rachel Jean Mitchell,2017,303,51.8,48.2,0.0,74.9,19.5,4.3,1.3,30.0,4.3,93.4,178.0,88.47,11.19,0.0,191.45,207.2,39.89559999999999
Brooklyn,23K155,Ocean Hill,K,23,P.S./ I.S. 155 Nicholas Herkimer,2017,416,50.0,50.0,2.9,51.2,43.5,1.0,1.4,22.8,16.3,97.4,178.0,87.59,11.92,0.0,191.55,186.75,54.7494
Brooklyn,23K178,Ocean Hill,K,23,P.S. 178 Saint Clair Mckelway,2017,377,50.9,49.1,1.9,75.3,18.0,1.6,3.2,20.7,5.6,89.4,178.0,85.6,14.13,0.0,190.9,198.6,39.895
Brooklyn,23K184,Brownsville,K,23,P.S. 184 Newport,2017,567,50.3,49.7,0.2,71.8,26.5,0.9000000000000001,0.7,28.7,4.1,91.5,178.0,88.45,11.37,0.0,181.75,186.85,41.41170000000001
Brooklyn,23K284,Brownsville,K,23,"The Gregory Jocko Jackson School of Sports, Art, a",2017,474,50.6,49.4,0.0,66.2,32.7,0.4,0.6,28.7,9.5,94.7,178.0,89.64,10.15,0.0,173.99999999999997,185.3,45.47749999999999
Brooklyn,23K323,Brownsville,K,23,P.S./I.S. 323,2017,569,53.40000000000001,46.6,1.2,77.5,20.2,0.9000000000000001,0.2,18.8,3.3000000000000003,94.4,178.0,88.87,11.13,0.0,179.75000000000003,188.75,35.834199999999996
Brooklyn,23K363,Brownsville,K,23,Brownsville Collaborative Middle School,2017,108,52.8,47.2,0.0,65.7,30.6,2.8,0.9000000000000001,35.2,9.3,92.6,178.0,89.66,10.34,0.0,167.85,186.35,47.385
Brooklyn,23K392,Brownsville,K,23,I.S. 392,2017,295,59.7,40.3,4.1,74.9,15.6,4.7,0.7,16.6,0.7,75.6,178.0,94.86,4.79,0.0,215.8,239.30000000000004,41.07239999999997
Brooklyn,23K518,Brownsville,K,23,Kappa V (Knowledge and Power Preparatory Academy),2017,228,51.8,48.2,0.0,87.7,9.2,2.6,0.4,29.8,1.3,86.4,178.0,90.75,8.81,0.0,180.8,207.9,22.171499999999998
Brooklyn,23K522,Ocean Hill,K,23,Mott Hall IV,2017,160,56.89999999999999,43.1,1.3,85.6,12.5,0.6,0.0,38.7,1.9,90.0,178.0,91.19,8.81,0.0,183.75,206.45,25.143400000000003
Brooklyn,23K644,Ocean Hill,K,23,Eagle Academy for Young Men II,2017,647,0.0,100.0,0.6,88.7,8.3,1.7000000000000002,0.6,25.7,0.6,82.2,178.0,90.53,9.47,0.0,198.55,197.35,20.598099999999985
Brooklyn,23K664,Ocean Hill,K,23,Brooklyn Environmental Exploration School (BEES),2017,95,56.8,43.2,0.0,73.7,18.9,2.1,5.3,41.1,6.3,97.9,178.0,90.53,9.47,0.0,179.54999999999995,200.2,41.786
Brooklyn,23K668,Brownsville,K,23,Riverdale Avenue Middle School,2017,127,42.5,57.49999999999999,3.9,74.0,18.1,2.4,1.6,39.4,12.6,96.9,177.0,88.46,10.77,0.0,178.39999999999995,199.0,41.72859999999999
Brooklyn,23K671,Brownsville,K,23,Mott Hall Bridges Academy,2017,199,47.2,52.8,1.0,82.9,15.6,0.0,0.5,26.1,0.0,95.5,178.0,90.4,9.09,0.0,193.35,204.6,28.829799999999985
Queens,24Q005,Elmhurst-Maspeth,Q,24,I.S. 5 - The Walter Crowley Intermediate School,2017,1798,48.9,51.1,43.7,1.6,51.7,0.9000000000000001,2.2,16.8,16.6,80.4,178.0,96.22,3.78,0.0,225.95,231.85,54.0921
Queens,24Q049,Middle Village,Q,24,P.S. 049 Dorothy Bonawit Kole,2017,1160,49.9,50.1,18.6,0.5,24.0,1.3,55.60000000000001,17.2,6.5,47.9,178.0,95.1,4.9,0.0,239.6,234.90000000000003,59.84739999999999
Queens,24Q061,Corona,Q,24,I.S. 061 Leonardo Da Vinci,2017,2238,46.0,54.0,7.1,2.7,87.9,0.4,1.8000000000000005,20.8,31.5,96.4,178.0,94.56,5.39,0.0,189.1,203.45,22.124899999999993
Queens,24Q073,Maspeth,Q,24,I.S. 73 - The Frank Sansivieri Intermediate School,2017,1971,45.4,54.6,29.100000000000005,1.1,57.70000000000001,0.7,11.4,19.4,14.400000000000002,71.4,178.0,95.45,4.5,0.0,224.7,224.5,56.922399999999996
Queens,24Q077,Ridgewood,Q,24,I.S. 077,2017,1012,47.4,52.6,9.2,2.2,78.3,0.4,10.0,28.5,21.4,92.6,178.0,92.85,7.15,0.0,186.45,200.15,36.79470000000001
Queens,24Q087,Middle Village,Q,24,P.S./I.S. 087 Middle Village,2017,606,47.4,52.6,3.3000000000000003,2.1,52.0,1.8000000000000005,40.8,23.3,8.6,64.7,178.0,90.74,8.93,0.0,210.6,223.4,56.12820000000001
Queens,24Q093,Ridgewood,Q,24,I.S. 093 Ridgewood,2017,1099,47.7,52.3,9.2,1.9,71.2,0.5,17.2,21.8,15.3,94.8,178.0,94.19,5.72,0.0,202.45,213.05,45.46219999999999
Queens,24Q102,Elmhurst,Q,24,P.S. 102 Bayview,2017,1326,48.3,51.7,60.9,2.9,32.0,0.9000000000000001,3.3000000000000003,13.5,14.400000000000002,86.0,178.0,96.08,3.85,0.0,236.75,227.55,52.470800000000004
Queens,24Q113,Glendale,Q,24,P.S./I.S. 113 Anthony J. Pranzo,2017,896,49.8,50.2,5.2,1.0,41.9,1.1,50.8,15.4,5.1,56.60000000000001,178.0,95.18,4.82,0.0,234.5,233.5,56.345
Queens,24Q119,Glendale,Q,24,I.S. 119 The Glendale,2017,1277,51.1,48.9,25.8,1.8000000000000005,30.4,2.6,39.4,8.7,3.6000000000000005,74.2,178.0,95.36,4.64,0.0,238.05,245.3,68.47840000000001
Queens,24Q125,Sunnyside,Q,24,I.S. 125 Thom J. McCann Woodside,2017,1504,47.9,52.1,38.2,1.9,54.29999999999999,0.9000000000000001,4.8,16.2,17.2,77.3,178.0,95.48,4.52,0.0,213.3,222.3,55.648100000000014
Queens,24Q128,Middle Village,Q,24,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elemen",2017,969,51.1,48.9,3.3000000000000003,0.5,19.6,0.4,76.2,14.2,4.0,36.8,178.0,95.45,4.45,0.0,240.7,247.50000000000003,37.98099999999999
Queens,24Q311,Corona,Q,24,Corona Arts & Sciences Academy,2017,733,50.5,49.5,2.0,1.1,96.2,0.3,0.4,19.1,23.9,97.7,177.0,96.16,3.84,0.0,196.5,204.2,7.40099999999998
Queens,24Q560,Hunters Point-Sunnyside,Q,24,"Robert F. Wagner, Jr. Secondary School for Arts an",2017,665,45.4,54.6,23.8,4.4,55.2,1.4,15.3,15.2,5.0,77.6,179.0,87.86,5.61,6.22,256.95,254.65000000000003,61.311099999999996
Queens,25Q025,Auburndale,Q,25,I.S. 025 Adrien Block,2017,1028,44.7,55.3,53.2,2.5,23.9,0.9000000000000001,19.5,15.1,13.0,58.8,178.0,96.5,3.5,0.0,234.7,236.6,62.1124
Queens,25Q164,Kew Gardens Hills,Q,25,P.S. 164 Queens Valley,2017,693,50.4,49.6,31.7,4.8,27.1,1.7000000000000002,34.6,15.9,15.6,74.0,178.0,94.22,5.64,0.0,224.35,232.6,70.3761
Queens,25Q185,Murray Hill,Q,25,J.H.S. 185 Edward Bleeker,2017,1521,48.9,51.1,55.7,2.6,29.8,0.7,11.2,14.099999999999998,12.5,77.1,178.0,96.01,3.99,0.0,241.65,239.35,58.767799999999994
Queens,25Q189,Murray Hill,Q,25,J.H.S. 189 Daniel Carter Beard,2017,771,49.5,50.5,66.0,3.0,27.500000000000004,0.5,3.0,17.3,26.700000000000006,79.2,178.0,96.9,3.1,0.0,228.2,221.35,48.694999999999986
Queens,25Q194,Whitestone,Q,25,J.H.S. 194 William Carr,2017,1241,46.5,53.5,38.6,1.3,31.3,1.0,27.7,16.7,9.0,60.3,178.0,95.34,4.58,0.0,230.5,233.75,67.6037
Queens,25Q200,Pomonok,Q,25,P.S./M.S. 200 - The Magnet School of Global Studie,2017,522,49.0,51.0,14.800000000000002,21.6,46.9,2.3,14.400000000000002,17.2,5.2,72.4,177.0,93.63,5.98,0.0,231.23076923076923,232.78846153846155,69.0214
Queens,25Q219,Kew Gardens Hills,Q,25,P.S. 219 Paul Klapper,2017,642,48.3,51.7,48.3,7.000000000000001,28.5,1.1,15.1,28.7,18.2,74.0,178.0,95.62,4.38,0.0,232.05,223.85,65.7664
Queens,25Q237,Flushing,Q,25,I.S. 237,2017,1368,45.8,54.2,74.6,5.9,16.8,0.7,1.9,12.8,21.8,85.2,178.0,95.32,4.61,0.0,241.4,226.15,41.1369
Queens,25Q250,Kew Gardens Hills,Q,25,I.S. 250 The Robert F. Kennedy Community Middle Sc,2017,399,48.4,51.6,35.8,23.3,27.3,3.8,9.8,19.3,15.8,84.2,178.0,93.09,6.67,0.0,202.85,207.85,73.197
Queens,25Q252,Kew Gardens Hills,Q,25,"Queens School of Inquiry, The",2017,576,49.8,50.2,40.8,16.1,24.1,1.9,17.0,15.1,4.7,61.3,179.0,89.98,5.27,4.57,204.25,215.25,72.0273
Queens,25Q281,Flushing,Q,25,East-West School of International Studies,2017,649,45.8,54.2,67.3,8.3,18.8,0.9000000000000001,4.6,13.3,6.2,86.6,179.0,90.59,4.63,4.48,253.8,246.1,50.26410000000001
Queens,25Q285,Auburndale,Q,25,World Journalism Preparatory: A College Board Scho,2017,567,60.5,39.5,15.0,3.7000000000000006,35.6,1.9,43.7,18.2,1.6,56.99999999999999,178.0,88.63,6.75,4.44,214.65,236.2,65.80649999999999
Queens,25Q294,Bay Terrace,Q,25,BELL Academy,2017,375,46.7,53.29999999999999,30.9,5.1,31.2,1.6,31.2,24.0,1.6,48.5,178.0,95.71,4.29,0.0,243.7,254.05,70.6974
Queens,25Q499,Kew Gardens Hills,Q,25,"The Queens College School for Math, Science and Te",2017,506,51.0,49.0,54.2,20.9,12.8,4.0,8.1,10.3,6.3,50.4,178.0,97.21,2.79,0.0,253.9,253.15000000000003,63.800999999999995
Queens,26Q067,Douglaston-Little Neck,Q,26,J.H.S. 067 Louis Pasteur,2017,894,48.7,51.3,60.6,3.7000000000000006,11.7,1.8000000000000005,22.1,8.6,3.9,41.2,178.0,97.32,2.68,0.0,256.45,252.35,56.854099999999995
Queens,26Q074,Oakland Gardens,Q,26,J.H.S. 074 Nathaniel Hawthorne,2017,1160,49.7,50.3,66.5,4.3,10.7,1.1,17.4,13.0,7.7,49.1,178.0,97.42,2.58,0.0,253.9,249.2,51.408
Queens,26Q158,Bayside,Q,26,M.S. 158 Marie Curie,2017,1059,46.6,53.40000000000001,62.3,4.8,14.800000000000002,1.4,16.6,12.9,7.6,56.99999999999999,178.0,96.43,3.47,0.0,249.1,247.65000000000003,55.9911
Queens,26Q172,Glen Oaks,Q,26,Irwin Altman Middle School 172,2017,978,46.0,54.0,63.6,8.8,15.1,1.4,11.0,16.2,5.0,63.2,178.0,95.84,4.06,0.0,231.2,242.75,55.26629999999999
Queens,26Q178,Jamaica Estates-Holliswood,Q,26,P.S./ IS 178 Holliswood,2017,566,48.9,51.1,12.9,6.9,10.2,2.5,67.5,16.3,5.5,38.3,178.0,95.09,4.74,0.0,235.75,227.4,51.194399999999995
Queens,26Q216,Utopia,Q,26,J.H.S. 216 George J. Ryan,2017,1464,48.2,51.8,65.8,4.9,13.2,2.0,14.099999999999998,11.5,6.4,68.6,178.0,96.31,3.62,0.0,255.45,253.35,52.69300000000001
Queens,26Q266,Bellerose,Q,26,P.S./I.S. 266,2017,649,47.5,52.5,40.1,19.9,22.7,2.9,14.499999999999998,23.4,3.1,53.79999999999999,178.0,95.08,4.76,0.0,236.6,242.9,72.6203
Queens,27Q042,Arverne,Q,27,P.S./M.S 042 R. Vernam,2017,658,47.7,52.3,1.4,72.6,22.6,2.0,1.4,27.1,3.5000000000000004,96.0,178.0,87.41,12.59,0.0,176.79999999999995,184.4,42.10560000000001
Queens,27Q043,Far Rockaway,Q,27,P.S. 043,2017,901,52.2,47.8,2.4,57.9,33.2,1.6,4.9,21.9,8.9,91.7,178.0,88.82,10.85,0.22,183.6,188.7,55.130199999999995
Queens,27Q047,Broad Channel,Q,27,P.S. 047 Chris Galas,2017,216,50.5,49.5,0.5,1.4,18.5,1.4,78.2,26.899999999999995,1.4,35.2,178.0,93.58,6.42,0.0,231.15,235.65,35.383399999999995
Queens,27Q053,Far Rockaway,Q,27,M.S. 053 Brian Piccolo,2017,267,35.6,64.4,1.1,52.1,43.1,2.2,1.5,33.0,20.6,83.1,178.0,89.93,9.7,0.0,162.95000000000005,185.5,54.1968
Queens,27Q105,Edgemere,Q,27,P.S. 105 The Bay School,2017,815,47.7,52.3,2.5,62.8,32.5,0.7,1.5,31.7,5.2,88.8,178.0,88.97,10.91,0.0,178.25,184.25,49.90920000000001
Queens,27Q114,Belle Harbor,Q,27,P.S./M.S. 114 Belle Harbor,2017,669,48.6,51.4,0.7,2.1,10.8,1.3,85.1,23.3,0.4,24.5,178.0,93.99,5.86,0.0,241.2,241.6,26.347600000000003
Queens,27Q124,South Ozone Park,Q,27,P.S. 124 Osmond A Church,2017,1229,47.7,52.3,48.1,20.0,22.1,6.800000000000002,3.0,12.4,7.200000000000001,64.1,178.0,94.14,5.86,0.0,204.25,219.9,67.42739999999999
Queens,27Q137,Ozone Park,Q,27,M.S. 137 America's School of Heroes,2017,1890,47.1,52.90000000000001,55.00000000000001,5.4,33.7,3.5000000000000004,2.4,16.0,9.7,88.9,178.0,92.95,7.05,0.0,205.45,224.45,57.92139999999999
Queens,27Q146,Howard Beach,Q,27,P.S. 146 Howard Beach,2017,678,51.5,48.5,4.3,2.1,38.6,1.0,54.0,22.6,1.9,47.5,178.0,93.7,6.3,0.0,222.85,221.85,55.70139999999999
Queens,27Q183,Hammels-Arverne,Q,27,P.S. 183 Dr. Richard R. Green,2017,525,46.3,53.7,3.0,55.8,31.8,3.8,5.5,35.6,5.9,92.8,178.0,89.06,10.94,0.0,178.70000000000005,183.25,58.21430000000001
Queens,27Q202,Ozone Park,Q,27,J.H.S. 202 Robert H. Goddard,2017,1097,50.4,49.6,34.1,7.400000000000001,46.6,5.1,6.800000000000002,15.1,7.8,81.2,178.0,94.56,5.35,0.0,203.45,219.25,65.38619999999999
Queens,27Q207,Howard Beach,Q,27,P.S. 207 Rockwood Park,2017,680,49.0,51.0,3.2,1.3,18.5,1.0,75.9,20.0,0.6,35.6,177.0,94.1,5.75,0.0,231.25,227.1,38.8401
Queens,27Q210,Woodhaven,Q,27,J.H.S. 210 Elizabeth Blackwell,2017,1880,47.1,52.90000000000001,28.800000000000004,5.1,59.8,2.7,3.6000000000000005,16.6,16.0,85.7,178.0,92.04,7.91,0.0,197.5,208.1,55.482600000000005
Queens,27Q226,South Ozone Park,Q,27,J.H.S. 226 Virgil I. Grissom,2017,916,48.4,51.6,24.7,38.2,16.6,18.7,1.9,20.9,6.3,91.0,178.0,92.13,7.87,0.0,187.25,206.3,73.0181
Queens,27Q232,Lindenwood,Q,27,P.S. 232 Lindenwood,2017,970,49.1,50.9,9.6,8.5,46.8,1.8000000000000005,33.4,19.6,4.5,62.7,178.0,94.42,5.58,0.0,219.0,231.5,65.2655
Queens,27Q262,Breezy Point-Rockaway Park,Q,27,Channel View School for Research,2017,888,53.40000000000001,46.6,8.7,42.9,34.3,2.0,12.0,13.1,2.0,73.6,179.0,85.97,8.82,5.09,196.55,209.75,67.59410000000001
Queens,27Q282,Far Rockaway-Bayswater,Q,27,Knowledge and Power Preparatory Academy VI,2017,264,51.1,48.9,3.8,50.0,42.8,1.1,2.3,16.3,6.4,85.2,178.0,96.97,2.65,0.0,201.45,214.7,56.472199999999994
Queens,27Q297,South Ozone Park,Q,27,Hawtree Creek Middle School,2017,366,48.9,51.1,32.2,34.7,20.2,11.2,1.6,20.5,4.4,92.1,178.0,92.88,7.12,0.0,184.05,209.35,72.23029999999999
Queens,27Q309,Far Rockaway-Bayswater,Q,27,Academy of Medical Technology: A College Board Sch,2017,639,49.1,50.9,6.3,43.2,43.7,3.0,3.9,15.6,17.2,80.0,179.0,82.35,11.92,5.56,171.9,199.25,61.601699999999994
Queens,27Q318,Rockaway Park,Q,27,Waterside School For Leadership,2017,228,49.6,50.4,1.8000000000000005,50.9,37.3,1.8000000000000005,8.3,27.200000000000006,6.1,91.2,177.0,89.91,9.65,0.0,174.2,203.5,59.4253
Queens,27Q319,Far Rockaway,Q,27,Village Academy,2017,359,46.8,53.2,1.1,56.3,39.3,1.1,2.2,22.0,17.0,83.6,178.0,92.01,7.99,0.0,176.4,188.5,52.78560000000001
Queens,27Q323,Breezy Point-Rockaway Park,Q,27,Scholars' Academy,2017,1376,57.3,42.7,19.6,16.8,19.9,1.7000000000000002,42.0,11.3,0.1,48.1,179.0,91.77,3.93,4.15,274.95,274.35,71.70700000000001
Queens,27Q333,Edgemere,Q,27,Goldie Maple Academy,2017,428,53.7,46.3,3.5000000000000004,69.9,20.8,3.7000000000000006,2.1,7.200000000000001,0.2,79.7,178.0,94.13,5.63,0.0,184.5,211.85,46.51
Queens,28Q008,South Jamaica,Q,28,J.H.S. 008 Richard S. Grossley,2017,339,49.3,50.7,17.7,44.8,22.1,14.499999999999998,0.9000000000000001,20.1,12.7,90.6,178.0,90.83,9.17,0.0,187.00000000000003,194.75,69.802
Queens,28Q072,Springfield Gardens North,Q,28,Catherine & Count Basie Middle School 72,2017,375,47.2,52.8,8.8,68.5,14.7,5.9,2.1,28.800000000000004,6.9,82.1,178.0,90.21,9.52,0.0,170.75,190.2,49.74999999999999
Queens,28Q157,Forest Hills,Q,28,J.H.S. 157 Stephen A. Halsey,2017,1636,49.9,50.1,23.2,8.1,24.6,3.6000000000000005,40.5,14.499999999999998,9.6,55.1,179.0,94.85,5.09,0.0,227.40000000000003,238.15,71.37780000000001
Queens,28Q167,Forest Hills,Q,28,Metropolitan Expeditionary Learning School,2017,841,47.8,52.2,19.6,17.1,39.7,6.9,16.6,18.9,1.9,72.1,179.0,90.1,5.49,4.42,200.15,219.9,74.2417
Queens,28Q190,Forest Hills,Q,28,J.H.S. 190 Russell Sage,2017,1055,47.1,52.90000000000001,33.6,6.6000000000000005,28.000000000000004,3.4000000000000004,28.300000000000004,12.8,9.5,44.1,178.0,93.63,6.28,0.0,230.04999999999995,237.0,72.3103
Queens,28Q217,Briarwood,Q,28,J.H.S. 217 Robert A. Van Wyck,2017,1630,46.4,53.6,36.3,16.4,39.6,3.7000000000000006,4.0,16.0,16.6,71.3,178.0,93.35,6.59,0.0,202.6,215.25,68.155
Queens,28Q284,South Jamaica,Q,28,York Early College Academy,2017,646,56.00000000000001,44.0,28.000000000000004,50.6,8.2,11.6,1.5,10.7,1.1,74.5,179.0,90.36,4.82,4.67,230.2,241.05,64.5159
Queens,28Q287,South Jamaica,Q,28,The Emerson School,2017,365,48.8,51.2,19.7,50.7,20.3,7.1,2.2,26.3,12.6,86.6,178.0,90.63,9.09,0.0,180.45,198.75,65.7408
Queens,28Q310,Briarwood-Jamaica Hills,Q,28,Queens Collegiate: A College Board School,2017,671,48.6,51.4,27.9,46.6,15.9,7.9,1.6,16.7,7.6,87.9,179.0,85.35,9.12,5.38,210.7,217.05,67.32249999999999
Queens,28Q332,Springfield Gardens North,Q,28,Redwood Middle School,2017,309,43.0,56.99999999999999,16.2,67.0,9.7,4.9,2.3,24.9,3.9,69.6,178.0,91.99,7.69,0.0,182.85,202.75,51.251699999999985
Queens,28Q358,Jamaica,Q,28,M.S. 358,2017,381,47.5,52.5,21.5,29.4,41.5,5.0,2.6,19.4,15.7,89.2,178.0,93.98,6.02,0.0,206.25,206.6,69.1938
Queens,28Q680,Flushing Heights-Hillcrest,Q,28,Queens Gateway to Health Sciences Secondary School,2017,690,54.6,45.2,50.6,27.1,9.7,8.4,4.2,11.9,1.3,63.2,179.0,90.84,3.63,5.52,265.20000000000005,273.95,65.2294
Queens,28Q896,Briarwood-Jamaica Hills,Q,28,"Young Women's Leadership School, Queens",2017,563,100.0,0.0,36.6,43.9,11.7,5.5,2.3,15.3,1.4,79.2,179.0,90.13,5.03,4.49,238.15000000000003,260.40000000000003,65.608
Queens,29Q059,St. Albans,Q,29,I.S. 059 Springfield Gardens,2017,586,49.5,50.5,1.9,86.5,5.6,4.6,1.4,19.8,2.6,75.8,178.0,92.47,7.36,0.0,181.8,203.35,24.596600000000002
Queens,29Q109,Queens Village,Q,29,Jean Nuzzi Intermediate School,2017,1108,48.7,51.3,33.2,39.5,19.7,3.8,3.8,14.400000000000002,7.9,67.2,178.0,93.51,6.4,0.0,196.35,213.8,69.2054
Queens,29Q116,South Jamaica,Q,29,P.S./I.S. 116 William C. Hughley,2017,792,50.9,49.1,6.800000000000002,54.0,35.2,2.3,1.6,24.6,15.9,79.5,178.0,90.59,9.16,0.13,183.05,194.55,57.90869999999999
Queens,29Q138,Rosedale,Q,29,P.S./M.S. 138 Sunrise,2017,763,46.9,53.1,3.0,80.6,11.1,2.1,3.1,18.5,5.1,80.1,178.0,91.66,8.21,0.0,182.15,195.25,33.57410000000001
Queens,29Q147,Cambria Heights,Q,29,P.S./M.S. 147 Ronald McNair,2017,593,48.6,51.4,2.2,89.0,6.6000000000000005,1.2,1.0,19.1,5.2,74.5,178.0,92.69,7.14,0.0,180.65,203.55,20.28159999999999
Queens,29Q192,Hollis,Q,29,I.S. 192 The Linden,2017,486,46.3,53.7,3.7000000000000006,78.4,9.9,6.800000000000002,1.2,21.8,8.4,74.9,178.0,94.61,5.19,0.0,169.20000000000005,197.2,36.9406
Queens,29Q208,Bellerose,Q,29,P.S./I.S. 208,2017,707,50.8,49.2,7.8,74.4,13.3,3.4000000000000004,1.1,19.2,0.4,47.2,178.0,95.51,4.35,0.0,218.6,228.1,42.14139999999998
Queens,29Q238,Jamaica,Q,29,I.S. 238 - Susan B. Anthony Academy,2017,1404,50.7,49.3,28.6,36.7,28.1,4.6,2.1,13.2,16.7,90.0,178.0,90.97,9.03,0.0,180.2,197.3,70.19969999999999
Queens,29Q259,Hollis,Q,29,Pathways College Preparatory School: A College Boa,2017,583,49.6,50.4,5.7,85.6,5.0,2.6,1.2,16.1,3.8,75.0,179.0,86.11,8.51,5.21,178.35,208.55,26.069500000000012
Queens,29Q268,Jamaica,Q,29,P.S./I.S. 268,2017,632,49.2,50.8,27.800000000000004,28.5,32.1,9.3,2.2,14.099999999999998,16.5,79.1,178.0,93.45,6.55,0.0,203.9,217.3,72.9317
Queens,29Q270,Laurelton,Q,29,The Gordon Parks School,2017,753,50.1,49.9,0.5,96.0,2.1,1.3,0.0,16.5,0.4,68.1,178.0,94.51,5.35,0.0,202.6,221.7,7.776499999999997
Queens,29Q283,Springfield Gardens North,Q,29,Preparatory Academy for Writers: A College Board S,2017,588,53.90000000000001,46.1,2.6,88.4,5.3,3.1,0.7,16.2,1.5,69.7,179.0,83.97,10.34,5.52,215.7,222.05,21.404900000000005
Queens,29Q289,Laurelton,Q,29,Queens United Middle School,2017,204,47.1,52.90000000000001,0.0,88.2,5.9,4.9,1.0,19.6,2.5,74.5,178.0,92.5,7.0,0.0,167.2,197.95,21.6094
Queens,29Q295,Queens Village,Q,29,P.S./I.S. 295,2017,496,45.6,54.40000000000001,36.5,24.0,29.4,6.7,3.4000000000000004,17.5,9.5,78.2,178.0,94.68,5.11,0.0,223.65,228.8,71.7094
Queens,29Q327,St. Albans,Q,29,Eagle Academy for Young Men III,2017,531,0.0,100.0,1.3,88.5,3.2,5.1,1.9,25.8,0.8,73.6,179.0,85.91,8.81,4.89,175.29999999999995,194.35,21.262000000000004
Queens,29Q355,Springfield Gardens South-Brookville,Q,29,Collaborative Arts Middle School,2017,305,51.5,48.5,1.6,86.6,9.2,2.3,0.3,25.9,4.6,78.7,178.0,92.95,7.05,0.0,179.15,195.1,24.078599999999994
Queens,29Q356,Springfield Gardens South-Brookville,Q,29,Community Voices Middle School,2017,302,49.7,50.3,1.7000000000000002,86.4,9.6,1.7000000000000002,0.7,27.200000000000006,5.6,73.2,178.0,90.65,9.03,0.0,179.85000000000005,200.95,24.36609999999999
Queens,30Q010,Astoria,Q,30,I.S. 010 Horace Greeley,2017,741,45.5,54.50000000000001,20.0,6.7,56.10000000000001,1.1,16.1,17.9,16.3,77.9,178.0,93.55,6.45,0.0,209.4,223.35,61.47479999999999
Queens,30Q078,Long Island City,Q,30,P.S./I.S. 78Q,2017,706,49.3,50.7,22.1,3.7000000000000006,28.5,5.8,39.9,12.6,4.5,27.500000000000004,178.0,94.31,5.69,0.0,241.0,243.0,70.6
