BN,School_Year,Curr_1,Pedagogy_1,Assessment_1,PosLearningEnv_2,HighExpect_2,LeveragingResources_3,GoalsActionPlans_3,TeacSuppSupervision_3,TeachTeamsLeaderDevelop_3,MonitoringRevisingSystems_3,Ave_1_InstructionalCore,Ave_2_SchoolCulture,Ave_3_SysForImprovement
K592,2011,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.33,2.0,2.2
M381,2011,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0
M860,2011,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.5,2.4
X203,2011,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.67,3.0,2.4
M003,2011,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.67,1.0,1.4
K698,2011,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.67,1.5,2.0
M315,2011,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.33,1.0,2.0
M361,2011,2.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.33,1.0,2.0
M407,2011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
M499,2011,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.5,2.2
Q073,2011,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.67,2.0,2.6
Q178,2011,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.33,1.5,1.4
Q234,2011,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.33,1.0,2.0
Q450,2011,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0
X194,2011,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.5,1.8
M064,2011,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,1.5,2.0
M685,2011,4.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,3.33,3.0,3.0
Q116,2011,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.5,2.8
K528,2011,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.67,2.5,2.4
X050,2012,4.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,3.33,3.0,2.4
K057,2012,3.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.6
K221,2012,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.5,2.6
K430,2012,1.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,1.67,1.5,2.4
K569,2012,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.5,1.8
M369,2012,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.67,2.0,2.2
M541,2012,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.5,1.8
Q015,2012,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.8
Q129,2012,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.33,1.5,2.4
Q162,2012,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.33,1.5,2.0
K296,2012,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.67,3.0,3.2
Q013,2012,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.33,2.0,1.6
Q086,2012,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.6
Q282,2012,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.33,1.0,1.4
X176,2012,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.33,1.5,2.6
X269,2012,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.33,2.5,3.0
X600,2012,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.67,3.0,3.4
K052,2012,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.5,1.6
K020,2012,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.5,2.8
K102,2012,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
M839,2012,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.33,1.5,1.4
K002,2012,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
K068,2012,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.2
M050,2012,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,2.0,2.8
M165,2012,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.67,1.0,1.0
M167,2012,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.8
Q010,2012,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0
X035,2012,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
X080,2012,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.5,2.4
K157,2012,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
M316,2012,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,1.5,2.0
M368,2012,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.5,3.2
X018,2012,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.2
X044,2012,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
X096,2012,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.33,2.0,2.2
X331,2012,3.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.5,1.8
K007,2012,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0
K136,2012,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.67,2.5,2.8
M046,2012,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.33,1.0,2.2
M242,2012,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
X003,2012,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.6
M303,2012,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.8
K190,2012,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.33,2.0,2.2
Q139,2012,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.6
R072,2012,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.5,2.2
M038,2012,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.67,1.5,1.8
X014,2012,3.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.67,1.5,2.2
X020,2012,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.33,1.5,1.8
X142,2012,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.5,2.6
K318,2012,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0
K156,2012,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.33,2.0,2.2
K278,2012,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.4
K308,2012,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.67,2.5,3.0
K347,2012,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0
K660,2012,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.67,1.5,2.2
M111,2012,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Q078,2012,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.5,1.4
Q318,2012,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
R001,2012,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.67,1.0,1.4
R038,2012,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.33,1.0,2.4
X089,2012,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.33,2.5,3.2
X291,2012,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.6
X367,2012,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.67,2.0,2.6
X655,2012,4.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.5,3.4
K193,2012,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.67,2.0,2.4
K216,2012,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.33,1.5,2.2
K519,2012,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
K524,2012,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0
M410,2012,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.33,2.0,2.2
Q285,2012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
X650,2012,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.67,3.0,3.2
K256,2012,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5,3.0
X370,2012,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.5,2.4
K159,2012,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0
Q034,2012,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
X107,2012,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.2
K166,2012,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.6
K202,2012,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.33,2.5,3.0
K231,2012,3.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.4
K673,2012,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.67,1.0,1.6
M218,2012,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.2
Q154,2012,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.2
K688,2012,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.4
X029,2012,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0
X467,2012,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5,3.0
K206,2012,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.4
K208,2012,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0
K088,2012,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.67,1.5,2.0
K133,2012,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.33,1.0,1.8
K178,2012,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.67,2.0,2.2
K225,2012,2.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.67,1.5,1.8
M052,2012,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.33,1.0,1.4
M225,2012,3.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.67,1.5,2.2
Q019,2012,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.33,1.5,1.8
R022,2012,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.67,1.5,1.4
X391,2012,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.2
X443,2012,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.4
K004,2012,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
K399,2012,4.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,3.33,1.5,3.2
X028,2012,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.67,1.0,1.8
X054,2012,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.5,3.2
X299,2012,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.4
K108,2012,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.5,1.8
K609,2012,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.5,2.8
M072,2012,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.5,2.2
M131,2012,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.5,2.8
M188,2012,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.67,1.5,2.2
M192,2012,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.8
Q112,2012,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.5,2.2
Q237,2012,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.4
Q270,2012,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.5,1.8
R440,2012,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,1.0,1.0
X105,2012,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.67,2.0,2.2
X206,2012,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0
X322,2012,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.5,2.8
K146,2012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.2
K194,2012,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.33,1.5,1.6
K226,2012,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.5,1.8
K270,2012,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
K392,2012,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.5,1.8
M005,2012,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.67,2.0,2.4
M194,2012,4.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,3.67,3.5,3.0
Q181,2012,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.33,3.0,2.0
Q317,2012,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.8
Q650,2012,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.67,2.0,1.6
X007,2012,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.67,1.0,1.6
X025,2012,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.67,2.0,2.0
X447,2012,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0
K149,2012,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.5,2.2
K299,2012,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,2.6
K366,2012,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.2
M137,2012,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.33,2.5,2.2
M185,2012,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.33,2.5,2.4
M347,2012,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.67,2.0,2.4
M393,2012,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,1.5,2.0
Q058,2012,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.67,1.5,1.4
Q062,2012,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,1.0,1.0
Q157,2012,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.2
R019,2012,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.33,1.0,1.2
R049,2012,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5,3.0
X048,2012,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.33,1.5,1.0
X095,2012,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.67,2.0,1.8
X109,2012,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.2
X282,2012,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0
X479,2012,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.5,2.6
X372,2012,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.5,2.6
K091,2012,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.8
K292,2012,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
X127,2012,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.67,1.5,2.0
K697,2012,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0
M116,2012,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.4
X550,2012,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.6
M392,2012,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.67,1.0,1.4
M964,2012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.4
Q028,2012,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.5,1.6
Q048,2012,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.67,1.5,2.0
Q056,2012,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.33,1.5,1.6
X046,2012,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.5,2.0
X332,2012,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.5,2.4
X547,2012,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5,3.0
K003,2012,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.33,1.5,1.6
K203,2012,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.67,1.0,1.8
M018,2012,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.67,2.0,2.0
M158,2012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q284,2012,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.67,2.0,2.0
R042,2012,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.6
X437,2012,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.6
K066,2012,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.5,1.6
K213,2012,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0
K249,2012,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.8
K563,2012,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.33,1.0,1.2
M036,2012,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.67,2.0,2.8
M054,2012,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.5,2.2
Q148,2012,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.5,2.2
X010,2012,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0
X057,2012,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
X071,2012,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.67,1.5,2.2
X083,2012,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,1.5,2.0
K284,2012,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.33,1.5,2.0
K676,2012,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.5,2.8
X145,2012,3.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.5,2.2
X721,2012,3.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.6
M409,2012,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.33,2.5,3.0
Q020,2012,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0
R016,2012,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
X181,2012,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.5,1.8
X310,2012,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.5,2.0
K376,2012,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0
K489,2012,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.4
M020,2012,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.33,2.0,1.8
Q319,2012,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0
X328,2012,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.5,2.8
X017,2012,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.5,2.2
R006,2012,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Q208,2012,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.67,2.0,1.6
X072,2012,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,3.33,2.0,2.2
X170,2012,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.5,1.6
K029,2012,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.4
K233,2012,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8
M112,2012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q035,2012,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.67,2.5,2.8
Q049,2012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.2
X058,2012,4.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,3.33,2.0,3.0
X144,2012,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.67,1.0,2.2
X454,2012,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,1.5,2.2
K009,2012,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.5,1.8
K171,2012,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.4
K678,2012,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.5,2.4
M421,2012,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.33,1.0,1.2
X121,2012,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0
K028,2012,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.5,2.4
K234,2012,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.4
M048,2012,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.67,2.0,2.4
X008,2012,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.4
Q150,2012,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0
Q268,2012,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.67,2.0,2.6
K634,2012,3.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.67,1.0,2.4
Q068,2012,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.33,1.5,1.8
